content_id,content_name,content_type_id,subcat_slug,slug,url
5002044,dailydose_news,61,NULL,NULL,/dailydose/2014/9/10/anxiety_sleep_drugs_linked_to_higher_alzheimer_s_risk/
5002045,dailydose_news,61,anxiety,anxiety,/dailydose/2014/9/11/stressed_men_die_sooner/
5002046,dailydose_news,61,alzheimers,alzheimers,/dailydose/2014/9/11/memory_loss_more_common_with_certain_blood_type/
5002047,dailydose_news,61,obesity,obesity,/dailydose/2014/9/11/fat_shaming_may_lead_to_weight_gain/
5002048,dailydose_news,61,NULL,NULL,/dailydose/2014/9/12/brain_still_active_during_sleep/
5002049,dailydose_news,61,NULL,NULL,/dailydose/2014/9/12/higher_suicide_rate_linked_to_sunny_days/
5002050,dailydose_news,61,NULL,NULL,/dailydose/2014/9/12/alcohol_and_pot_have_different_consequences/
5002051,dailydose_news,61,NULL,NULL,/dailydose/2014/9/15/standing_at_work_can_reduce_back_pain/
5002052,dailydose_news,61,NULL,NULL,/dailydose/2014/9/15/brain_may_resist_early_alzheimer_s/
5002053,dailydose_news,61,NULL,NULL,/dailydose/2014/9/15/electronic_skin_could_dramatically_improve_breast_cancer_detection/
5002061,dailydose_news,61,NULL,NULL,/dailydose/2014/9/16/study_traces_path_of_fear_through_brain/
5002062,dailydose_news,61,NULL,NULL,/dailydose/2014/9/16/type_of_baldness_linked_to_prostate_cancer_risk/
5002063,dailydose_news,61,NULL,NULL,/dailydose/2014/9/16/does_happy_wife_mean_happy_marriage/
5002064,dailydose_news,61,NULL,NULL,/dailydose/2014/9/17/american_waistlines_keep_growing/
5002065,dailydose_news,61,NULL,NULL,/dailydose/2014/9/17/what_s_world_s_happiest_country/
5002066,dailydose_news,61,NULL,NULL,/dailydose/2014/9/17/post_heart_attack_care_key_to_survival/
5002067,dailydose_news,61,NULL,NULL,/dailydose/2014/9/18/do_sweeteners_help_cause_diabetes_obesity/
5002068,dailydose_news,61,migraine,migraine,/dailydose/2014/9/18/study_links_migraine_and_parkinson_s/
5002069,dailydose_news,61,anxiety,anxiety,/dailydose/2014/9/18/ptsd_in_women_may_lead_to_food_addiction/
5002070,dailydose_news,61,depression,depression,/dailydose/2014/9/19/sitting_raises_depression_risk/
5002071,dailydose_news,61,breast-cancer,breast-cancer,/dailydose/2014/9/19/celebrity_health_news_has_big_effect_on_public_s_behavior/
5002072,dailydose_news,61,NULL,NULL,/dailydose/2014/9/19/exercise_boosts_chemo_s_effects/
5002076,dailydose_news,61,NULL,NULL,/dailydose/2014/9/22/test_may_help_detect_dementia/
5002077,dailydose_news,61,NULL,NULL,/dailydose/2014/9/22/roasted_peanuts_more_likely_to_cause_allergies/
5002078,dailydose_news,61,NULL,NULL,/dailydose/2014/9/22/study_e_cigarettes_don_t_help_cancer_patients_stop_smoking/
5002080,dailydose_news,61,NULL,NULL,/dailydose/2014/9/23/health_agency_urges_tv_free_days_to_fight_obesity/
5002081,dailydose_news,61,NULL,NULL,/dailydose/2014/9/23/hospital_workers_victims_of_patient_violence/
5002082,dailydose_news,61,NULL,NULL,/dailydose/2014/9/23/report_warns_of_public_health_hazards_of_climate_change/
5002083,dailydose_news,61,NULL,NULL,/dailydose/2014/9/24/death_rate_for_ebola_at_70_percent/
5002084,dailydose_news,61,NULL,NULL,/dailydose/2014/9/24/scientists_create_tumor_on_a_microchip/
5002085,dailydose_news,61,NULL,NULL,/dailydose/2014/9/24/overweight_teens_make_less_money_as_adults/
5002087,dailydose_news,61,NULL,NULL,/dailydose/2014/9/25/study_warns_about_warm_water_in_plastic_bottles/
5002089,dailydose_news,61,obesity,obesity,/dailydose/2014/9/25/rise_in_skirt_size_tied_to_breast_cancer_risk/
5002090,dailydose_news,61,asthma,asthma,/dailydose/2014/9/25/job_loss_worries_could_increase_chances_of_developing_asthma/
5002091,dailydose_news,61,NULL,NULL,/dailydose/2014/9/26/can_curry_spice_help_heal_brain/
5002092,dailydose_news,61,NULL,NULL,/dailydose/2014/9/26/wine_bacteria_may_have_probiotic_benefits/
5002093,dailydose_news,61,NULL,NULL,/dailydose/2014/9/26/multitasking_with_devices_may_change_brain/
5002095,dailydose_news,61,NULL,NULL,/dailydose/2014/9/29/taste_genes_could_affect_alcohol_use/
5002096,dailydose_news,61,NULL,NULL,/dailydose/2014/9/29/stress_hormone_may_switch_brain_between_random_and_strategic_thinking/
5002097,dailydose_news,61,NULL,NULL,/dailydose/2014/9/29/talk_therapy_may_help_social_anxiety_more_than_drugs/
5002105,dailydose_news,61,NULL,NULL,/dailydose/2014/9/30/bacteria_could_help_fight_acne/
5002106,dailydose_news,61,NULL,NULL,/dailydose/2014/9/30/sellers_of_weight_loss_underwear_offer_refunds/
5002107,dailydose_news,61,NULL,NULL,/dailydose/2014/9/30/early_childhood_obesity_linked_to_antibiotics/
5002108,dailydose_news,61,NULL,NULL,/dailydose/2014/10/1/experts_say_painkiller_guidelines_too_permissive/
5002109,dailydose_news,61,NULL,NULL,/dailydose/2014/10/1/spouse_s_personality_may_affect_career_success/
5002110,dailydose_news,61,NULL,NULL,/dailydose/2014/10/1/study_acupuncture_doesn_t_help_knee_pain/
5002111,dailydose_news,61,NULL,NULL,/dailydose/2014/10/2/smell_test_may_predict_death/
5002112,dailydose_news,61,alzheimers,alzheimers,/dailydose/2014/10/2/anxious_moody_women_at_higher_risk_of_alzheimer_s/
5002114,dailydose_news,61,high-blood-pressure,high-blood-pressure,/dailydose/2014/10/2/living_near_highway_linked_to_hypertension/
5002115,dailydose_news,61,NULL,NULL,/dailydose/2014/10/3/mini_strokes_can_lead_to_ptsd/
5002116,dailydose_news,61,NULL,NULL,/dailydose/2014/10/3/doubling_of_heroin_deaths_tied_to_prescription_painkillers/
5002117,dailydose_news,61,NULL,NULL,/dailydose/2014/10/3/moderate_alcohol_consumption_may_lower_sperm_quality/
5002118,dailydose_news,61,NULL,NULL,/dailydose/2014/10/6/scientists_find_new_approach_to_fighting_diabetes/
5002119,dailydose_news,61,NULL,NULL,/dailydose/2014/10/6/weightlifting_may_boost_memory/
5002120,dailydose_news,61,NULL,NULL,/dailydose/2014/10/6/woman_with_womb_transplant_has_baby/
5002128,dailydose_news,61,NULL,NULL,/dailydose/2014/10/7/more_ebola_screenings_for_travelers/
5002129,dailydose_news,61,NULL,NULL,/dailydose/2014/10/7/extraordinary_experiences_may_socially_alienate_people/
5002130,dailydose_news,61,NULL,NULL,/dailydose/2014/10/7/reaction_to_coffee_in_your_genes/
5002131,dailydose_news,61,NULL,NULL,/dailydose/2014/10/8/cancer_cells_hide_from_immune_system/
5002132,dailydose_news,61,NULL,NULL,/dailydose/2014/10/8/e_coli_outbreak_linked_to_dirty_hospital_equipment/
5002133,dailydose_news,61,NULL,NULL,/dailydose/2014/10/8/sandwiches_boost_daily_sodium_intake/
5002134,dailydose_news,61,NULL,NULL,/dailydose/2014/10/9/grapefruit_juice_may_stem_weight_gain/
5002135,dailydose_news,61,NULL,NULL,/dailydose/2014/10/9/new_bionic_arm_controlled_by_brain/
5002136,dailydose_news,61,NULL,NULL,/dailydose/2014/10/9/life_expectancy_in_u_s_hits_record_high/
5002137,dailydose_news,61,NULL,NULL,/dailydose/2014/10/10/all_coffees_may_be_good_for_liver/
5002138,dailydose_news,61,NULL,NULL,/dailydose/2014/10/10/untested_stimulant_found_in_dietary_supplements/
5002139,dailydose_news,61,NULL,NULL,/dailydose/2014/10/10/surgeons_do_keyhole_kidney_transplant/
5002140,dailydose_news,61,NULL,NULL,/dailydose/2014/10/13/study_says_pot_doesn_t_boost_creativity/
5002141,dailydose_news,61,NULL,NULL,/dailydose/2014/10/13/giant_leap_forward_for_possible_type_1_diabetes_cure/
5002143,dailydose_news,61,NULL,NULL,/dailydose/2014/10/13/all_coffees_may_be_good_for_liver/
5002144,dailydose_news,61,NULL,NULL,/dailydose/2014/10/13/untested_stimulant_found_in_dietary_supplements/
5002147,dailydose_news,61,NULL,NULL,/dailydose/2014/10/13/how_ready_are_u_s_hospitals_for_ebola/
5002152,dailydose_news,61,NULL,NULL,/dailydose/2014/10/14/obesity_may_accelerate_liver_aging/
5002153,dailydose_news,61,NULL,NULL,/dailydose/2014/10/14/stress_affects_hearts_of_men_and_women_differently/
5002154,dailydose_news,61,NULL,NULL,/dailydose/2014/10/14/honeysuckle_tea_may_help_fight_flu/
5002155,dailydose_news,61,NULL,NULL,/dailydose/2014/10/15/another_ebola_case_confirmed_in_texas/
5002156,dailydose_news,61,NULL,NULL,/dailydose/2014/10/15/blind_people_regain_vision_after_stem_cell_transplant/
5002157,dailydose_news,61,NULL,NULL,/dailydose/2014/10/15/new_diabetes_drug_activated_with_light/
5002158,dailydose_news,61,NULL,NULL,/dailydose/2014/10/16/first_case_of_google_glass_addiction/
5002159,dailydose_news,61,NULL,NULL,/dailydose/2014/10/16/energy_drinks_called_threat_to_public_health/
5002160,dailydose_news,61,NULL,NULL,/dailydose/2014/10/16/mediterranean_diet_may_reverse_metabolic_syndrome/
5002161,dailydose_news,61,NULL,NULL,/dailydose/2014/10/17/eating_breakfast_reduces_cravings/
5002162,dailydose_news,61,NULL,NULL,/dailydose/2014/10/17/sugary_drinks_linked_to_cell_aging/
5002163,dailydose_news,61,NULL,NULL,/dailydose/2014/10/17/older_adults_comfortable_with_aging_get_more_health_tests/
5002164,dailydose_news,61,NULL,NULL,/dailydose/2014/10/20/warnings_on_soda_shown_to_change_habits/
5002165,dailydose_news,61,NULL,NULL,/dailydose/2014/10/20/medication_mistakes_common_for_children/
5002166,dailydose_news,61,NULL,NULL,/dailydose/2014/10/20/facebook_may_promote_junk_food/
5002174,dailydose_news,61,NULL,NULL,/dailydose/2014/10/21/ebola_airport_screenings_stop_three_cases_a_month_from_traveling/
5002175,dailydose_news,61,NULL,NULL,/dailydose/2014/10/21/transplanted_nose_cells_help_paralyzed_man_walk/
5002176,dailydose_news,61,NULL,NULL,/dailydose/2014/10/21/colorado_officials_want_to_ban_edible_pot/
5002177,dailydose_news,61,NULL,NULL,/dailydose/2014/10/22/hearing_restored_in_mice/
5002178,dailydose_news,61,NULL,NULL,/dailydose/2014/10/22/scientists_find_cause_of_winter_blues/
5002179,dailydose_news,61,NULL,NULL,/dailydose/2014/10/22/marital_stress_linked_to_obesity/
5002180,dailydose_news,61,NULL,NULL,/dailydose/2014/10/23/drugmakers_team_up_to_speed_ebola_vaccine/
5002181,dailydose_news,61,NULL,NULL,/dailydose/2014/10/23/americans_trust_in_doctors_keeps_dropping/
5002182,dailydose_news,61,NULL,NULL,/dailydose/2014/10/23/y_chromosone_health_linked_to_cancer_risk_in_men/
5002183,dailydose_news,61,NULL,NULL,/dailydose/2014/10/24/untouched_ebola_vaccine_comes_off_the_shelf/
5002184,dailydose_news,61,NULL,NULL,/dailydose/2014/10/24/skin_cells_turned_into_brain_cells_in_the_lab/
5002185,dailydose_news,61,NULL,NULL,/dailydose/2014/10/24/alcohol_in_small_amounts_may_improve_memory/
5002193,dailydose_news,61,NULL,NULL,/dailydose/2014/10/27/cancer_killing_cells_made_in_lab/
5002194,dailydose_news,61,NULL,NULL,/dailydose/2014/10/27/cocoa_may_boost_memory_in_older_adults/
5002195,dailydose_news,61,NULL,NULL,/dailydose/2014/10/27/sun_exposure_helps_prevent_obesity_diabetes_in_mice/
5002196,dailydose_news,61,NULL,NULL,/dailydose/2014/10/28/two_genes_linked_to_violent_crime/
5002197,dailydose_news,61,NULL,NULL,/dailydose/2014/10/28/most_overdoses_now_taken_to_er_are_for_painkillers/
5002198,dailydose_news,61,NULL,NULL,/dailydose/2014/10/28/urine_test_developed_for_kidney_disease_prostate_cancer/
5002199,dailydose_news,61,NULL,NULL,/dailydose/2014/10/29/google_developing_cancer_detector/
5002200,dailydose_news,61,NULL,NULL,/dailydose/2014/10/29/high_milk_diet_linked_to_higher_death_rate_for_women/
5002201,dailydose_news,61,NULL,NULL,/dailydose/2014/10/29/placebo_better_than_nothing_for_kids_coughs/
5002202,dailydose_news,61,NULL,NULL,/dailydose/2014/10/30/sleep_apnea_may_affect_memory/
5002203,dailydose_news,61,NULL,NULL,/dailydose/2014/10/30/scientists_grow_miniature_human_stomach/
5002204,dailydose_news,61,NULL,NULL,/dailydose/2014/10/30/low_vitamin_d_may_raise_risk_of_asthma_attacks/
5002205,dailydose_news,61,NULL,NULL,/dailydose/2014/10/31/genes_may_determine_who_survives_ebola/
5002206,dailydose_news,61,NULL,NULL,/dailydose/2014/10/31/study_finds_body_has_two_rush_hours/
5002207,dailydose_news,61,NULL,NULL,/dailydose/2014/10/31/girls_with_high_risk_of_depression_may_age_faster/
5002208,dailydose_news,61,NULL,NULL,/dailydose/2014/11/3/why_scratching_makes_an_itch_worse/
5002209,dailydose_news,61,NULL,NULL,/dailydose/2014/11/3/weight_loss_surgery_lowers_diabetes_risk/
5002210,dailydose_news,61,NULL,NULL,/dailydose/2014/11/3/binge_drinking_linked_to_long_term_brain_changes/
5002218,dailydose_news,61,NULL,NULL,/dailydose/2014/11/4/shift_work_may_dull_your_brain/
5002219,dailydose_news,61,NULL,NULL,/dailydose/2014/11/4/inhaled_ebola_vaccine_shows_promise/
5002220,dailydose_news,61,NULL,NULL,/dailydose/2014/11/4/high_triglycerides_raise_risk_of_prostate_cancer_recurrence/
5002221,dailydose_news,61,NULL,NULL,/dailydose/2014/11/5/city_of_berkeley_approves_tax_on_sugary_drinks/
5002222,dailydose_news,61,NULL,NULL,/dailydose/2014/11/5/smoking_linked_to_chronic_back_pain/
5002223,dailydose_news,61,NULL,NULL,/dailydose/2014/11/5/google_glass_blocks_peripheral_vision/
5002224,dailydose_news,61,NULL,NULL,/dailydose/2014/11/6/prenatal_pollution_linked_to_adhd/
5002225,dailydose_news,61,NULL,NULL,/dailydose/2014/11/6/women_s_better_sense_of_smell_due_to_more_brain_cells/
5002226,dailydose_news,61,NULL,NULL,/dailydose/2014/11/6/colon_cancer_increasing_in_young_adults/
5002227,dailydose_news,61,NULL,NULL,/dailydose/2014/11/7/potential_breakthrough_in_stem_cell_treatment_for_parkinson_s/
5002228,dailydose_news,61,NULL,NULL,/dailydose/2014/11/7/blood_pressure_drug_reverses_diabetes_in_mice/
5002229,dailydose_news,61,NULL,NULL,/dailydose/2014/11/7/nasal_spray_treatment_developed_for_migraines/
5002230,dailydose_news,61,NULL,NULL,/dailydose/2014/11/10/brain_has_special_neurons_for_each_taste_sensation/
5002231,dailydose_news,61,NULL,NULL,/dailydose/2014/11/10/weight_influenced_by_gut_bacteria_in_your_genes/
5002232,dailydose_news,61,NULL,NULL,/dailydose/2014/11/10/mice_worse_for_asthma_than_cockroaches/
5002240,dailydose_news,61,NULL,NULL,/dailydose/2014/11/11/bicyclists_death_on_the_rise/
5002241,dailydose_news,61,NULL,NULL,/dailydose/2014/11/11/laundry_detergent_pods_poisoning_kids/
5002242,dailydose_news,61,NULL,NULL,/dailydose/2014/11/11/heart_disease_risk_highest_in_u_s_south/
5002243,dailydose_news,61,NULL,NULL,/dailydose/2014/11/12/long_term_mobile_phone_use_may_raise_brain_cancer_risk/
5002244,dailydose_news,61,NULL,NULL,/dailydose/2014/11/12/anxiety_could_speed_up_alzheimer_s/
5002245,dailydose_news,61,NULL,NULL,/dailydose/2014/11/12/type_of_diet_may_not_make_a_difference/
5002246,dailydose_news,61,NULL,NULL,/dailydose/2014/11/13/can_behavioral_changes_be_learned_while_you_sleep/
5002247,dailydose_news,61,NULL,NULL,/dailydose/2014/11/13/scientists_use_mind_control_to_switch_on_genes/
5002248,dailydose_news,61,NULL,NULL,/dailydose/2014/11/13/saliva_protects_teeth_more_than_thought/
5002249,dailydose_news,61,NULL,NULL,/dailydose/2014/11/14/more_teens_smoking_e_cigarettes/
5002250,dailydose_news,61,NULL,NULL,/dailydose/2014/11/14/vitamin_b_supplements_may_not_boost_memory/
5002251,dailydose_news,61,NULL,NULL,/dailydose/2014/11/14/contact_lens_infections_can_lead_to_blindness/
5002252,dailydose_news,61,NULL,NULL,/dailydose/2014/11/17/one_kiss_can_transfer_80_million_bacteria/
5002253,dailydose_news,61,NULL,NULL,/dailydose/2014/11/17/energy_drinks_pose_threat_to_young_children/
5002254,dailydose_news,61,NULL,NULL,/dailydose/2014/11/17/running_may_protect_against_knee_arthritis/
5002262,dailydose_news,61,NULL,NULL,/dailydose/2014/11/18/obesity_costing_workplace_productivity/
5002263,dailydose_news,61,NULL,NULL,/dailydose/2014/11/18/low_credit_score_and_poor_health_linked/
5002264,dailydose_news,61,NULL,NULL,/dailydose/2014/11/18/mediterranean_diet_better_than_calorie_counting/
5002265,dailydose_news,61,NULL,NULL,/dailydose/2014/11/19/alzheimer_s_caregiving_pushes_many_into_debt/
5002266,dailydose_news,61,NULL,NULL,/dailydose/2014/11/19/scientists_find_cause_of_sleep_deprivation_memory_loss/
5002267,dailydose_news,61,NULL,NULL,/dailydose/2014/11/19/stress_harder_on_young_women_s_hearts/
5002268,dailydose_news,61,NULL,NULL,/dailydose/2014/11/20/complex_jobs_may_protect_memory/
5002269,dailydose_news,61,NULL,NULL,/dailydose/2014/11/20/soda_marketing_still_aimed_at_teens_and_kids/
5002270,dailydose_news,61,NULL,NULL,/dailydose/2014/11/20/trans_fats_linked_to_memory_loss_in_men/
5002271,dailydose_news,61,NULL,NULL,/dailydose/2014/11/21/women_bosses_more_depressed/
5002272,dailydose_news,61,NULL,NULL,/dailydose/2014/11/21/fda_approves_powerful_painkiller/
5002273,dailydose_news,61,NULL,NULL,/dailydose/2014/11/21/most_heavy_drinkers_aren_t_alcoholics/
5002282,dailydose_news,61,NULL,NULL,/dailydose/2014/11/24/stem_cell_treatment_boosts_heart_attack_patients/
5002283,dailydose_news,61,NULL,NULL,/dailydose/2014/11/24/men_more_helpful_to_women_in_high_heels/
5002284,dailydose_news,61,NULL,NULL,/dailydose/2014/11/24/counseling_reduces_risk_of_repeat_suicide_attempts/
5002285,dailydose_news,61,NULL,NULL,/dailydose/2014/11/25/yogurt_may_lower_risk_of_diabetes/
5002286,dailydose_news,61,NULL,NULL,/dailydose/2014/11/25/weak_spot_in_brain_tied_to_dementia/
5002287,dailydose_news,61,NULL,NULL,/dailydose/2014/11/25/late_night_meals_may_affect_memory/
5002288,dailydose_news,61,NULL,NULL,/dailydose/2014/11/26/more_cancer_cases_linked_to_being_overweight/
5002289,dailydose_news,61,NULL,NULL,/dailydose/2014/11/26/fda_rule_to_require_calorie_listings_in_chain_restaurants_movie_theaters/
5002290,dailydose_news,61,NULL,NULL,/dailydose/2014/11/26/sleep_apnea_treatment_can_reduce_depression/
5002291,dailydose_news,61,NULL,NULL,/dailydose/2014/11/28/more_cancer_cases_linked_to_being_overweight/
5002292,dailydose_news,61,NULL,NULL,/dailydose/2014/11/28/fda_rule_to_require_calorie_listings_in_chain_restaurants_theaters/
5002293,dailydose_news,61,NULL,NULL,/dailydose/2014/11/28/targeting_sleep_protein_could_fight_alzheimer_s/
5002294,dailydose_news,61,NULL,NULL,/dailydose/2014/11/28/natural_compound_may_slow_weight_gain/
5002295,dailydose_news,61,NULL,NULL,/dailydose/2014/11/28/new_drug_designed_to_reduce_binge_drinking_s_impact_on_brain/
5002296,dailydose_news,61,NULL,NULL,/dailydose/2014/12/1/even_without_concussions_football_may_change_brain/
5002297,dailydose_news,61,NULL,NULL,/dailydose/2014/12/1/breast_cancer_vaccine_shows_promise/
5002298,dailydose_news,61,NULL,NULL,/dailydose/2014/12/1/scientists_reverse_chronic_pain_in_mice/
5002306,dailydose_news,61,NULL,NULL,/dailydose/2014/12/2/drug_overdose_deaths_in_u_s_double/
5002307,dailydose_news,61,NULL,NULL,/dailydose/2014/12/2/midlife_diabetes_may_speed_up_cognitive_decline/
5002308,dailydose_news,61,NULL,NULL,/dailydose/2014/12/2/toy_injuries_jump_by_40_percent/
5002309,dailydose_news,61,NULL,NULL,/dailydose/2014/12/3/most_people_ignore_cancer_warning_signs/
5002310,dailydose_news,61,NULL,NULL,/dailydose/2014/12/3/sitting_at_work_raises_obesity_risk_for_women/
5002311,dailydose_news,61,NULL,NULL,/dailydose/2014/12/3/fewer_hospital_errors_save_50_000_lives/
5002312,dailydose_news,61,NULL,NULL,/dailydose/2014/12/4/u_s_birth_rate_hits_record_low/
5002313,dailydose_news,61,NULL,NULL,/dailydose/2014/12/4/drug_shows_promise_in_repairing_spinal_cord_injuries/
5002314,dailydose_news,61,NULL,NULL,/dailydose/2014/12/4/middle_age_women_have_highest_rate_of_depression/
5002315,dailydose_news,61,NULL,NULL,/dailydose/2014/12/5/severe_flu_season_on_the_way/
5002316,dailydose_news,61,NULL,NULL,/dailydose/2014/12/5/obesity_cuts_as_much_as_eight_years_off_your_life/
5002317,dailydose_news,61,NULL,NULL,/dailydose/2014/12/5/smoking_men_lose_male_chromosomes/
5002318,dailydose_news,61,NULL,NULL,/dailydose/2014/12/8/green_vegetables_boost_heart_health/
5002319,dailydose_news,61,NULL,NULL,/dailydose/2014/12/8/daily_aspirin_may_be_harmful_for_younger_women/
5002320,dailydose_news,61,NULL,NULL,/dailydose/2014/12/8/lack_of_vitamin_d_linked_to_winter_blues/
5002328,dailydose_news,61,NULL,NULL,/dailydose/2014/12/9/obesity_linked_to_specific_hormone/
5002329,dailydose_news,61,NULL,NULL,/dailydose/2014/12/9/calorie_count_labels_could_costs_billions_in_lost_pleasure/
5002330,dailydose_news,61,NULL,NULL,/dailydose/2014/12/9/hookah_users_more_likely_to_become_smokers/
5002331,dailydose_news,61,NULL,NULL,/dailydose/2014/12/10/why_bad_memories_last_so_long/
5002332,dailydose_news,61,NULL,NULL,/dailydose/2014/12/10/is_laughing_gas_an_answer_for_severe_depression/
5002333,dailydose_news,61,NULL,NULL,/dailydose/2014/12/10/nearly_half_of_americans_think_flu_vaccine_can_make_you_sick/
5002335,dailydose_news,61,NULL,NULL,/dailydose/2014/12/11/poor_sleep_may_raise_risk_of_dementia/
5002336,dailydose_news,61,NULL,NULL,/dailydose/2014/12/11/scientists_create_chemical_that_makes_you_feel_full/
5002337,dailydose_news,61,NULL,NULL,/dailydose/2014/12/11/sugar_could_harm_blood_pressure_more_than_salt/
5002338,dailydose_news,61,NULL,NULL,/dailydose/2014/12/12/what_alcohol_does_to_your_sleep/
5002339,dailydose_news,61,NULL,NULL,/dailydose/2014/12/12/educated_people_with_memory_lapses_at_higher_risk_for_stroke/
5002340,dailydose_news,61,NULL,NULL,/dailydose/2014/12/12/scientists_use_twitter_to_track_mental_illness_trends/
5002341,dailydose_news,61,NULL,NULL,/dailydose/2014/12/15/are_extroverts_healthier/
5002342,dailydose_news,61,NULL,NULL,/dailydose/2014/12/15/shift_workers_sicker_and_heavier/
5002343,dailydose_news,61,NULL,NULL,/dailydose/2014/12/15/energy_efficient_homes_may_boost_asthma_risks/
5002351,dailydose_news,61,NULL,NULL,/dailydose/2014/12/16/yoga_comparable_to_walking_for_heart_health/
5002352,dailydose_news,61,NULL,NULL,/dailydose/2014/12/16/too_much_salt_tied_to_headaches/
5002353,dailydose_news,61,NULL,NULL,/dailydose/2014/12/16/more_than_3_000_tanning_bed_injuries_a_year_in_u_s/
5002354,dailydose_news,61,NULL,NULL,/dailydose/2014/12/17/is_fat_breathed_out_of_our_bodies/
5002355,dailydose_news,61,NULL,NULL,/dailydose/2014/12/17/blood_test_can_predict_heart_disease_risk/
5002356,dailydose_news,61,NULL,NULL,/dailydose/2014/12/17/energy_drinks_and_booze_may_encourage_drunk_driving/
5002357,dailydose_news,61,NULL,NULL,/dailydose/2014/12/18/study_links_autism_to_air_pollution/
5002358,dailydose_news,61,NULL,NULL,/dailydose/2014/12/18/almost_half_of_patients_withhold_sensitive_medical_information/
5002359,dailydose_news,61,NULL,NULL,/dailydose/2014/12/18/women_often_don_t_ask_about_incontinence_treatment/
5002360,dailydose_news,61,NULL,NULL,/dailydose/2014/12/19/inability_to_balance_on_one_leg_may_reflect_stroke_risk/
5002361,dailydose_news,61,NULL,NULL,/dailydose/2014/12/19/teens_driving_old_cars_at_higher_risk_of_death/
5002362,dailydose_news,61,NULL,NULL,/dailydose/2014/12/19/homing_signal_in_brain_steers_us_in_right_direction/
5002363,dailydose_news,61,NULL,NULL,/dailydose/2014/12/22/tooth_loss_linked_to_mental_and_physical_decline/
5002364,dailydose_news,61,NULL,NULL,/dailydose/2014/12/22/family_criticism_can_lead_to_more_weight_gain/
5002365,dailydose_news,61,NULL,NULL,/dailydose/2014/12/22/diet_may_affect_gut_bacteria_more_than_genes/
5002372,dailydose_news,61,NULL,NULL,/dailydose/2014/12/23/americans_buying_fewer_cakes_and_pies/
5002373,dailydose_news,61,NULL,NULL,/dailydose/2014/12/23/using_e_readers_at_night_lowers_sleep_quality/
5002374,dailydose_news,61,NULL,NULL,/dailydose/2014/12/23/weight_training_may_reduce_belly_fat/
5002375,dailydose_news,61,NULL,NULL,/dailydose/2014/12/24/smartphones_may_be_changing_our_brains/
5002376,dailydose_news,61,NULL,NULL,/dailydose/2014/12/24/more_good_news_about_red_wine/
5002377,dailydose_news,61,NULL,NULL,/dailydose/2014/12/24/some_blood_pressure_apps_shouldn_t_be_trusted/
5002378,dailydose_news,61,NULL,NULL,/dailydose/2014/12/26/smartphones_may_be_changing_our_brains/
5002379,dailydose_news,61,NULL,NULL,/dailydose/2014/12/26/more_good_news_about_red_wine/
5002380,dailydose_news,61,NULL,NULL,/dailydose/2014/12/26/yogurt_may_lower_diabetes_risk/
5002381,dailydose_news,61,NULL,NULL,/dailydose/2014/12/26/complex_jobs_could_help_keep_brains_sharp_in_later_life/
5002382,dailydose_news,61,NULL,NULL,/dailydose/2014/12/26/fast_food_linked_to_lower_test_scores/
5002383,dailydose_news,61,NULL,NULL,/dailydose/2014/12/29/good_gut_bacteria_may_ease_anxiety/
5002384,dailydose_news,61,NULL,NULL,/dailydose/2014/12/29/scientists_find_way_to_control_body_clock/
5002385,dailydose_news,61,NULL,NULL,/dailydose/2014/12/29/playing_music_boosts_kids_brains/
5002392,dailydose_news,61,NULL,NULL,/dailydose/2014/12/30/going_to_bed_late_may_foster_negative_thinking/
5002393,dailydose_news,61,NULL,NULL,/dailydose/2014/12/30/fda_approves_new_weight_loss_drug/
5002394,dailydose_news,61,NULL,NULL,/dailydose/2014/12/30/economic_insecurity_tied_to_poor_diabetes_control/
5002395,dailydose_news,61,NULL,NULL,/dailydose/2014/12/31/flu_at_epidemic_levels_in_u_s/
5002396,dailydose_news,61,NULL,NULL,/dailydose/2014/12/31/scientists_able_to_induce_rem_sleep/
5002397,dailydose_news,61,NULL,NULL,/dailydose/2014/12/31/bats_may_be_source_of_ebola_epidemic/
5002398,dailydose_news,61,NULL,NULL,/dailydose/2015/1/2/majority_of_cancer_types_due_to_bad_luck/
5002399,dailydose_news,61,NULL,NULL,/dailydose/2015/1/2/binge_drinking_hurts_immune_system_in_young_adults/
5002400,dailydose_news,61,NULL,NULL,/dailydose/2015/1/2/anxiety_drugs_may_be_overprescribed_for_older_women/
5002401,dailydose_news,61,NULL,NULL,/dailydose/2015/1/2/scientists_able_to_induce_rem_sleep/
5002402,dailydose_news,61,NULL,NULL,/dailydose/2015/1/2/specific_type_of_bat_may_be_source_of_ebola_epidemic/
5002403,dailydose_news,61,NULL,NULL,/dailydose/2015/1/5/small_screens_keep_kids_from_sleeping/
5002404,dailydose_news,61,NULL,NULL,/dailydose/2015/1/5/liver_cirrhosis_more_prevalent_than_thought/
5002405,dailydose_news,61,NULL,NULL,/dailydose/2015/1/5/u_s_cancer_death_rate_continues_to_fall/
5002413,dailydose_news,61,NULL,NULL,/dailydose/2015/1/6/cold_virus_prefers_cold_noses/
5002414,dailydose_news,61,NULL,NULL,/dailydose/2015/1/6/new_drug_tricks_body_into_thinking_it_ate/
5002415,dailydose_news,61,NULL,NULL,/dailydose/2015/1/6/whole_grains_may_help_you_live_longer/
